inventory_id,snapshot_date,product_id,opening_stock,units_received,units_sold,closing_stock,reserved_stock
5625,2025-08-31,P010,253,0,51,202,4
5626,2025-09-01,P010,202,0,49,153,15
5627,2025-09-02,P010,153,229,62,320,13
5628,2025-09-03,P010,320,0,55,265,7
5629,2025-09-04,P010,265,0,44,221,3
5630,2025-09-05,P010,221,0,51,170,11
5631,2025-09-06,P010,170,182,43,309,0
5632,2025-09-07,P010,309,0,51,258,4
5633,2025-09-08,P010,258,0,49,209,12
5634,2025-09-09,P010,209,0,50,159,3
5635,2025-09-10,P010,159,0,47,112,1
5636,2025-09-11,P010,112,245,55,302,10
5637,2025-09-12,P010,302,0,62,240,4
5638,2025-09-13,P010,240,0,41,199,12
5639,2025-09-14,P010,199,0,43,156,6
5640,2025-09-15,P010,156,0,53,103,6
5641,2025-09-16,P010,103,0,52,51,1
5642,2025-09-17,P010,51,251,46,256,10
5643,2025-09-18,P010,256,0,33,223,15
5644,2025-09-19,P010,223,0,58,165,15
5645,2025-09-20,P010,165,220,47,338,9
5646,2025-09-21,P010,338,0,35,303,13
5647,2025-09-22,P010,303,0,45,258,4
5648,2025-09-23,P010,258,0,57,201,1
5649,2025-09-24,P010,201,187,58,330,4
5650,2025-09-25,P010,330,0,95,235,0
5651,2025-09-26,P010,235,0,47,188,2
5652,2025-09-27,P010,188,203,44,347,12
5653,2025-09-28,P010,347,0,42,305,5
5654,2025-09-29,P010,305,0,56,249,15
5655,2025-09-30,P010,249,0,43,206,5
5656,2025-10-01,P010,206,0,42,164,12
5657,2025-10-02,P010,164,188,54,298,1
5658,2025-10-03,P010,298,0,49,249,2
5659,2025-10-04,P010,249,0,52,197,2
5660,2025-10-05,P010,197,0,41,156,9
5661,2025-10-06,P010,156,253,46,363,14
5662,2025-10-07,P010,363,0,45,318,8
5663,2025-10-08,P010,318,0,52,266,3
5664,2025-10-09,P010,266,0,41,225,2
5665,2025-10-10,P010,225,0,44,181,4
5666,2025-10-11,P010,181,232,35,378,11
5667,2025-10-12,P010,378,0,44,334,3
5668,2025-10-13,P010,334,0,52,282,6
5669,2025-10-14,P010,282,0,37,245,3
5670,2025-10-15,P010,245,0,55,190,8
5671,2025-10-16,P010,190,244,64,370,4
5672,2025-10-17,P010,370,0,47,323,14
5673,2025-10-18,P010,323,0,41,282,13
5674,2025-10-19,P010,282,0,56,226,7
5675,2025-10-20,P010,226,0,39,187,8
5676,2025-10-21,P010,187,226,46,367,8
5677,2025-10-22,P010,367,0,49,318,13
5678,2025-10-23,P010,318,0,56,262,7
5679,2025-10-24,P010,262,0,63,199,11
5680,2025-10-25,P010,199,0,38,161,14
5681,2025-10-26,P010,161,218,36,343,12
5682,2025-10-27,P010,343,0,47,296,6
5683,2025-10-28,P010,296,0,42,254,10
5684,2025-10-29,P010,254,0,47,207,8
5685,2025-10-30,P010,207,0,52,155,15
5686,2025-10-31,P010,155,0,40,115,14
5687,2025-11-01,P010,115,208,51,272,3
5688,2025-11-02,P010,272,0,42,230,9
5689,2025-11-03,P010,230,0,43,187,14
5690,2025-11-04,P010,187,183,46,324,14
5691,2025-11-05,P010,324,0,49,275,6
5692,2025-11-06,P010,275,0,40,235,3
5693,2025-11-07,P010,235,0,52,183,0
5694,2025-11-08,P010,183,166,50,299,7
5695,2025-11-09,P010,299,0,53,246,6
5696,2025-11-10,P010,246,0,52,194,13
5697,2025-11-11,P010,194,163,48,309,4
5698,2025-11-12,P010,309,0,46,263,3
5699,2025-11-13,P010,263,0,50,213,10
5700,2025-11-14,P010,213,0,54,159,11
5701,2025-11-15,P010,159,252,48,363,5
5702,2025-11-16,P010,363,0,42,321,7
5703,2025-11-17,P010,321,0,50,271,14
5704,2025-11-18,P010,271,0,48,223,7
5705,2025-11-19,P010,223,0,46,177,14
5706,2025-11-20,P010,177,239,39,377,0
5707,2025-11-21,P010,377,0,69,308,8
5708,2025-11-22,P010,308,0,58,250,3
5709,2025-11-23,P010,250,0,40,210,8
5710,2025-11-24,P010,210,0,57,153,10
5711,2025-11-25,P010,153,0,52,101,13
5712,2025-11-26,P010,101,200,44,257,8
5713,2025-11-27,P010,257,0,53,204,6
5714,2025-11-28,P010,204,197,67,334,1
5715,2025-11-29,P010,334,0,76,258,12
5716,2025-11-30,P010,258,0,43,215,7
5717,2025-12-01,P010,215,0,49,166,4
5718,2025-12-02,P010,166,0,45,121,14
5719,2025-12-03,P010,121,246,54,313,10
5720,2025-12-04,P010,313,0,37,276,8
5721,2025-12-05,P010,276,0,46,230,9
5722,2025-12-06,P010,230,0,52,178,1
5723,2025-12-07,P010,178,0,39,139,9
5724,2025-12-08,P010,139,253,43,349,0
5725,2025-12-09,P010,349,0,44,305,15
5726,2025-12-10,P010,305,0,41,264,10
5727,2025-12-11,P010,264,0,34,230,14
5728,2025-12-12,P010,230,0,45,185,13
5729,2025-12-13,P010,185,158,44,299,12
5730,2025-12-14,P010,299,0,56,243,13
5731,2025-12-15,P010,243,0,47,196,12
5732,2025-12-16,P010,196,223,49,370,6
5733,2025-12-17,P010,370,0,58,312,5
5734,2025-12-18,P010,312,0,51,261,15
5735,2025-12-19,P010,261,0,53,208,6
5736,2025-12-20,P010,208,0,44,164,12
5737,2025-12-21,P010,164,154,51,267,15
5738,2025-12-22,P010,267,0,56,211,1
5739,2025-12-23,P010,211,0,45,166,15
5740,2025-12-24,P010,166,269,61,374,5
5741,2025-12-25,P010,374,0,52,322,0
5742,2025-12-26,P010,322,0,43,279,15
5743,2025-12-27,P010,279,0,44,235,7
5744,2025-12-28,P010,235,0,37,198,7
5745,2025-12-29,P010,198,262,67,393,0
5746,2025-12-30,P010,393,0,52,341,3
5747,2025-12-31,P010,341,0,44,297,6
5748,2026-01-01,P010,297,0,42,255,12
5749,2026-01-02,P010,255,0,45,210,4
5750,2026-01-03,P010,210,0,31,179,8
5751,2026-01-04,P010,179,245,36,388,6
5752,2026-01-05,P010,388,0,38,350,2
5753,2026-01-06,P010,350,0,49,301,10
5754,2026-01-07,P010,301,0,38,263,4
5755,2026-01-08,P010,263,0,43,220,12
5756,2026-01-09,P010,220,0,40,180,8
5757,2026-01-10,P010,180,211,42,349,9
5758,2026-01-11,P010,349,0,38,311,8
5759,2026-01-12,P010,311,0,43,268,10
5760,2026-01-13,P010,268,0,47,221,13
5761,2026-01-14,P010,221,0,45,176,6
5762,2026-01-15,P010,176,257,47,386,5
5763,2026-01-16,P010,386,0,39,347,4
5764,2026-01-17,P010,347,0,32,315,10
5765,2026-01-18,P010,315,0,38,277,0
5766,2026-01-19,P010,277,0,40,237,11
5767,2026-01-20,P010,237,0,76,161,9
5768,2026-01-21,P010,161,209,41,329,9
5769,2026-01-22,P010,329,0,46,283,0
5770,2026-01-23,P010,283,0,34,249,11
5771,2026-01-24,P010,249,0,48,201,10
5772,2026-01-25,P010,201,0,38,163,8
5773,2026-01-26,P010,163,173,48,288,0
5774,2026-01-27,P010,288,0,37,251,0
5775,2026-01-28,P010,251,0,42,209,4
5776,2026-01-29,P010,209,0,34,175,4
5777,2026-01-30,P010,175,252,48,379,7
5778,2026-01-31,P010,379,0,38,341,14
5779,2026-02-01,P010,341,0,37,304,3
5780,2026-02-02,P010,304,0,47,257,9
5781,2026-02-03,P010,257,0,38,219,5
5782,2026-02-04,P010,219,0,41,178,9
5783,2026-02-05,P010,178,214,57,335,1
5784,2026-02-06,P010,335,0,56,279,3
5785,2026-02-07,P010,279,0,38,241,7
5786,2026-02-08,P010,241,0,42,199,14
5787,2026-02-09,P010,199,0,48,151,5
5788,2026-02-10,P010,151,227,53,325,5
5789,2026-02-11,P010,325,0,34,291,9
5790,2026-02-12,P010,291,0,41,250,1
5791,2026-02-13,P010,250,0,36,214,12
5792,2026-02-14,P010,214,0,26,188,13
5793,2026-02-15,P010,188,178,41,325,10
5794,2026-02-16,P010,325,0,41,284,7
5795,2026-02-17,P010,284,0,41,243,14
5796,2026-02-18,P010,243,0,40,203,10
5797,2026-02-19,P010,203,0,63,140,3
5798,2026-02-20,P010,140,169,41,268,0
5799,2026-02-21,P010,268,0,39,229,15
5800,2026-02-22,P010,229,0,37,192,4
5801,2026-02-23,P010,192,0,42,150,2
5802,2026-02-24,P010,150,0,40,110,10
5803,2026-02-25,P010,110,236,38,308,1
5804,2026-02-26,P010,308,0,49,259,10
5805,2026-02-27,P010,259,0,47,212,12
5806,2026-02-28,P010,212,0,40,172,0
5807,2026-03-01,P010,172,173,28,317,4
5808,2026-03-02,P010,317,0,46,271,8
5809,2026-03-03,P010,271,0,58,213,15
5810,2026-03-04,P010,213,0,42,171,1
5811,2026-03-05,P010,171,232,52,351,2
5812,2026-03-06,P010,351,0,57,294,7
5813,2026-03-07,P010,294,0,40,254,6
5814,2026-03-08,P010,254,0,38,216,14
5815,2026-03-09,P010,216,0,30,186,0
5816,2026-03-10,P010,186,218,49,355,9
5817,2026-03-11,P010,355,0,43,312,0
5818,2026-03-12,P010,312,0,45,267,13
5819,2026-03-13,P010,267,0,40,227,8
5820,2026-03-14,P010,227,0,45,182,4
5821,2026-03-15,P010,182,179,41,320,11
5822,2026-03-16,P010,320,0,51,269,10
5823,2026-03-17,P010,269,0,41,228,11
5824,2026-03-18,P010,228,0,56,172,1
5825,2026-03-19,P010,172,225,40,357,6
5826,2026-03-20,P010,357,0,45,312,5
5827,2026-03-21,P010,312,0,37,275,0
5828,2026-03-22,P010,275,0,38,237,1
5829,2026-03-23,P010,237,0,49,188,4
5830,2026-03-24,P010,188,252,53,387,9
5831,2026-03-25,P010,387,0,45,342,8
5832,2026-03-26,P010,342,0,43,299,3
5833,2026-03-27,P010,299,0,56,243,7
5834,2026-03-28,P010,243,0,45,198,1
5835,2026-03-29,P010,198,0,44,154,12
5836,2026-03-30,P010,154,0,42,112,0
5837,2026-03-31,P010,112,190,39,263,15
5838,2026-04-01,P010,263,0,51,212,1
5839,2026-04-02,P010,212,0,44,168,8
5840,2026-04-03,P010,168,174,49,293,13
5841,2026-04-04,P010,293,0,51,242,8
5842,2026-04-05,P010,242,0,34,208,0
5843,2026-04-06,P010,208,0,35,173,12
5844,2026-04-07,P010,173,162,38,297,11
5845,2026-04-08,P010,297,0,52,245,3
5846,2026-04-09,P010,245,0,70,175,3
5847,2026-04-10,P010,175,173,84,264,5
5848,2026-04-11,P010,264,0,36,228,9
5849,2026-04-12,P010,228,0,37,191,3
5850,2026-04-13,P010,191,241,45,387,5
5851,2026-04-14,P010,387,0,51,336,11
5852,2026-04-15,P010,336,0,42,294,1
5853,2026-04-16,P010,294,0,52,242,2
5854,2026-04-17,P010,242,0,44,198,0
5855,2026-04-18,P010,198,0,31,167,4
5856,2026-04-19,P010,167,174,34,307,5
5857,2026-04-20,P010,307,0,33,274,3
5858,2026-04-21,P010,274,0,56,218,6
5859,2026-04-22,P010,218,0,41,177,4
5860,2026-04-23,P010,177,0,40,137,10
5861,2026-04-24,P010,137,0,50,87,3
5862,2026-04-25,P010,87,173,46,214,15
5863,2026-04-26,P010,214,0,37,177,7
5864,2026-04-27,P010,177,172,36,313,4
5865,2026-04-28,P010,313,0,40,273,3
5866,2026-04-29,P010,273,0,41,232,8
5867,2026-04-30,P010,232,0,42,190,2
5868,2026-05-01,P010,190,0,38,152,12
5869,2026-05-02,P010,152,0,35,117,1
5870,2026-05-03,P010,117,160,38,239,10
5871,2026-05-04,P010,239,0,41,198,7
5872,2026-05-05,P010,198,161,49,310,0
5873,2026-05-06,P010,310,0,44,266,10
5874,2026-05-07,P010,266,0,42,224,15
5875,2026-05-08,P010,224,0,53,171,9
5876,2026-05-09,P010,171,0,34,137,5
5877,2026-05-10,P010,137,259,30,366,2
5878,2026-05-11,P010,366,0,43,323,9
5879,2026-05-12,P010,323,0,43,280,7
5880,2026-05-13,P010,280,0,42,238,10
5881,2026-05-14,P010,238,0,39,199,3
5882,2026-05-15,P010,199,229,51,377,9
5883,2026-05-16,P010,377,0,45,332,3
5884,2026-05-17,P010,332,0,35,297,14
5885,2026-05-18,P010,297,0,35,262,2
5886,2026-05-19,P010,262,0,55,207,15
5887,2026-05-20,P010,207,0,39,168,13
5888,2026-05-21,P010,168,235,37,366,3
5889,2026-05-22,P010,366,0,31,335,3
5890,2026-05-23,P010,335,0,36,299,3
5891,2026-05-24,P010,299,0,35,264,11
5892,2026-05-25,P010,264,0,48,216,8
5893,2026-05-26,P010,216,0,38,178,6
5894,2026-05-27,P010,178,254,34,398,13
5895,2026-05-28,P010,398,0,46,352,14
5896,2026-05-29,P010,352,0,52,300,1
5897,2026-05-30,P010,300,0,30,270,2
5898,2026-05-31,P010,270,0,47,223,9
5899,2026-06-01,P010,223,0,46,177,3
5900,2026-06-02,P010,177,0,54,123,0
5901,2026-06-03,P010,123,0,47,76,9
5902,2026-06-04,P010,76,265,29,312,4
5903,2026-06-05,P010,312,0,46,266,0
5904,2026-06-06,P010,266,0,58,208,13
5905,2026-06-07,P010,208,0,37,171,8
5906,2026-06-08,P010,171,198,42,327,4
5907,2026-06-09,P010,327,0,44,283,0
5908,2026-06-10,P010,283,0,31,252,0
5909,2026-06-11,P010,252,0,54,198,6
5910,2026-06-12,P010,198,0,38,160,5
5911,2026-06-13,P010,160,174,45,289,13
5912,2026-06-14,P010,289,0,47,242,11
5913,2026-06-15,P010,242,0,47,195,4
5914,2026-06-16,P010,195,0,44,151,6
5915,2026-06-17,P010,151,166,47,270,11
5916,2026-06-18,P010,270,0,51,219,4
5917,2026-06-19,P010,219,0,47,172,1
5918,2026-06-20,P010,172,231,29,374,10
5919,2026-06-21,P010,374,0,39,335,12
5920,2026-06-22,P010,335,0,39,296,11
5921,2026-06-23,P010,296,0,52,244,13
5922,2026-06-24,P010,244,0,44,200,14
5923,2026-06-25,P010,200,0,46,154,3
5924,2026-06-26,P010,154,0,46,108,13
5925,2026-06-27,P010,108,257,33,332,2
5926,2026-06-28,P010,332,0,32,300,4
5927,2026-06-29,P010,300,0,45,255,14
5928,2026-06-30,P010,255,0,41,214,9
5929,2026-07-01,P010,214,0,53,161,8
5930,2026-07-02,P010,161,162,43,280,7
5931,2026-07-03,P010,280,0,38,242,0
5932,2026-07-04,P010,242,0,37,205,11
5933,2026-07-05,P010,205,0,38,167,14
5934,2026-07-06,P010,167,252,29,390,6
5935,2026-07-07,P010,390,0,51,339,7
5936,2026-07-08,P010,339,0,50,289,5
5937,2026-07-09,P010,289,0,53,236,9
5938,2026-07-10,P010,236,0,38,198,14
5939,2026-07-11,P010,198,208,49,357,6
5940,2026-07-12,P010,357,0,46,311,0
5941,2026-07-13,P010,311,0,40,271,12
5942,2026-07-14,P010,271,0,50,221,13
5943,2026-07-15,P010,221,0,41,180,15
5944,2026-07-16,P010,180,0,35,145,13
5945,2026-07-17,P010,145,0,51,94,5
5946,2026-07-18,P010,94,0,53,41,1
5947,2026-07-19,P010,41,263,35,269,4
5948,2026-07-20,P010,269,0,53,216,4
5949,2026-07-21,P010,216,0,35,181,11
5950,2026-07-22,P010,181,184,39,326,0
5951,2026-07-23,P010,326,0,42,284,4
5952,2026-07-24,P010,284,0,45,239,12
5953,2026-07-25,P010,239,0,37,202,2
5954,2026-07-26,P010,202,0,45,157,13
5955,2026-07-27,P010,157,0,49,108,8
5956,2026-07-28,P010,108,157,46,219,3
5957,2026-07-29,P010,219,0,48,171,10
5958,2026-07-30,P010,171,245,53,363,4
5959,2026-07-31,P010,363,0,45,318,5
5960,2026-08-01,P010,318,0,57,261,10
5961,2026-08-02,P010,261,0,47,214,8
5962,2026-08-03,P010,214,229,67,376,0
5963,2026-08-04,P010,376,0,58,318,13
5964,2026-08-05,P010,318,0,49,269,0
5965,2026-08-06,P010,269,0,60,209,9
5966,2026-08-07,P010,209,0,49,160,10
5967,2026-08-08,P010,160,0,58,102,5
5968,2026-08-09,P010,102,220,58,264,2
5969,2026-08-10,P010,264,0,52,212,9
5970,2026-08-11,P010,212,0,51,161,15
5971,2026-08-12,P010,161,0,66,95,10
5972,2026-08-13,P010,95,205,57,243,9
5973,2026-08-14,P010,243,0,58,185,14
5974,2026-08-15,P010,185,0,35,150,3
5975,2026-08-16,P010,150,0,71,79,4
5976,2026-08-17,P010,79,171,47,203,12
5977,2026-08-18,P010,203,162,68,297,10
5978,2026-08-19,P010,297,0,61,236,7
5979,2026-08-20,P010,236,0,60,176,7
5980,2026-08-21,P010,176,195,55,316,7
5981,2025-01-01,P011,94,122,28,188,6
5982,2025-01-02,P011,188,0,37,151,0
5983,2025-01-03,P011,151,0,39,112,4
5984,2025-01-04,P011,112,0,29,83,13
5985,2025-01-05,P011,83,102,33,152,6
5986,2025-01-06,P011,152,0,29,123,6
5987,2025-01-07,P011,123,0,35,88,3
5988,2025-01-08,P011,88,115,31,172,5
5989,2025-01-09,P011,172,0,33,139,1
5990,2025-01-10,P011,139,0,30,109,10
5991,2025-01-11,P011,109,0,29,80,4
5992,2025-01-12,P011,80,93,29,144,12
5993,2025-01-13,P011,144,0,36,108,8
5994,2025-01-14,P011,108,0,33,75,10
5995,2025-01-15,P011,75,70,45,100,6
5996,2025-01-16,P011,100,73,32,141,10
5997,2025-01-17,P011,141,0,36,105,11
5998,2025-01-18,P011,105,0,24,81,13
5999,2025-01-19,P011,81,109,29,161,11
6000,2025-01-20,P011,161,0,27,134,2
6001,2025-01-21,P011,134,0,27,107,15
6002,2025-01-22,P011,107,0,34,73,8
6003,2025-01-23,P011,73,119,28,164,11
6004,2025-01-24,P011,164,0,29,135,1
6005,2025-01-25,P011,135,0,27,108,8
6006,2025-01-26,P011,108,0,30,78,9
6007,2025-01-27,P011,78,112,30,160,9
6008,2025-01-28,P011,160,0,25,135,4
6009,2025-01-29,P011,135,0,36,99,0
6010,2025-01-30,P011,99,0,28,71,11
6011,2025-01-31,P011,71,93,31,133,8
6012,2025-02-01,P011,133,0,29,104,2
6013,2025-02-02,P011,104,0,28,76,5
6014,2025-02-03,P011,76,83,36,123,2
6015,2025-02-04,P011,123,0,33,90,3
6016,2025-02-05,P011,90,126,28,188,9
6017,2025-02-06,P011,188,0,40,148,9
6018,2025-02-07,P011,148,0,32,116,8
6019,2025-02-08,P011,116,0,27,89,4
6020,2025-02-09,P011,89,102,38,153,7
6021,2025-02-10,P011,153,0,33,120,4
6022,2025-02-11,P011,120,0,33,87,10
6023,2025-02-12,P011,87,126,41,172,14
6024,2025-02-13,P011,172,0,30,142,9
6025,2025-02-14,P011,142,0,30,112,4
6026,2025-02-15,P011,112,0,28,84,14
6027,2025-02-16,P011,84,0,32,52,13
6028,2025-02-17,P011,52,70,26,96,8
6029,2025-02-18,P011,96,0,24,72,10
6030,2025-02-19,P011,72,0,34,38,10
6031,2025-02-20,P011,38,120,26,132,9
6032,2025-02-21,P011,132,0,30,102,14
6033,2025-02-22,P011,102,0,30,72,12
6034,2025-02-23,P011,72,74,25,121,13
6035,2025-02-24,P011,121,0,27,94,6
6036,2025-02-25,P011,94,123,32,185,5
6037,2025-02-26,P011,185,0,35,150,2
6038,2025-02-27,P011,150,0,25,125,0
6039,2025-02-28,P011,125,0,35,90,10
6040,2025-03-01,P011,90,106,32,164,5
6041,2025-03-02,P011,164,0,55,109,11
6042,2025-03-03,P011,109,0,38,71,3
6043,2025-03-04,P011,71,77,42,106,9
6044,2025-03-05,P011,106,0,32,74,12
6045,2025-03-06,P011,74,76,34,116,2
6046,2025-03-07,P011,116,0,34,82,13
6047,2025-03-08,P011,82,0,29,53,12
6048,2025-03-09,P011,53,123,35,141,11
6049,2025-03-10,P011,141,0,28,113,12
6050,2025-03-11,P011,113,0,30,83,7
6051,2025-03-12,P011,83,0,38,45,13
6052,2025-03-13,P011,45,0,38,7,0
6053,2025-03-14,P011,7,113,42,113,9
6054,2025-03-15,P011,113,0,33,80,6
6055,2025-03-16,P011,80,107,30,157,1
6056,2025-03-17,P011,157,0,39,118,2
6057,2025-03-18,P011,118,0,34,84,11
6058,2025-03-19,P011,84,88,37,135,0
6059,2025-03-20,P011,135,0,44,91,14
6060,2025-03-21,P011,91,110,36,165,11
6061,2025-03-22,P011,165,0,30,135,10
6062,2025-03-23,P011,135,0,32,103,12
6063,2025-03-24,P011,103,0,32,71,9
6064,2025-03-25,P011,71,0,43,28,8
6065,2025-03-26,P011,28,0,34,0,0
6066,2025-03-27,P011,0,0,33,0,0
6067,2025-03-28,P011,0,79,34,79,6
6068,2025-03-29,P011,79,123,33,169,12
6069,2025-03-30,P011,169,0,33,136,4
6070,2025-03-31,P011,136,0,32,104,11
6071,2025-04-01,P011,104,125,37,192,14
6072,2025-04-02,P011,192,0,33,159,8
6073,2025-04-03,P011,159,0,34,125,3
6074,2025-04-04,P011,125,0,43,82,12
6075,2025-04-05,P011,82,122,36,168,13
6076,2025-04-06,P011,168,0,35,133,11
6077,2025-04-07,P011,133,0,37,96,13
6078,2025-04-08,P011,96,118,30,184,10
6079,2025-04-09,P011,184,0,28,156,14
6080,2025-04-10,P011,156,0,40,116,12
6081,2025-04-11,P011,116,0,40,76,9
6082,2025-04-12,P011,76,83,31,128,7
6083,2025-04-13,P011,128,0,34,94,12
6084,2025-04-14,P011,94,102,34,162,12
6085,2025-04-15,P011,162,0,34,128,3
6086,2025-04-16,P011,128,0,33,95,14
6087,2025-04-17,P011,95,73,33,135,13
6088,2025-04-18,P011,135,0,27,108,13
6089,2025-04-19,P011,108,0,30,78,14
6090,2025-04-20,P011,78,108,30,156,7
6091,2025-04-21,P011,156,0,37,119,5
6092,2025-04-22,P011,119,0,34,85,8
6093,2025-04-23,P011,85,0,40,45,13
6094,2025-04-24,P011,45,0,31,14,3
6095,2025-04-25,P011,14,82,34,82,13
6096,2025-04-26,P011,82,81,33,130,10
6097,2025-04-27,P011,130,0,26,104,2
6098,2025-04-28,P011,104,0,34,70,11
6099,2025-04-29,P011,70,115,35,150,6
6100,2025-04-30,P011,150,0,30,120,15
6101,2025-05-01,P011,120,0,30,90,9
6102,2025-05-02,P011,90,110,33,167,9
6103,2025-05-03,P011,167,0,24,143,2
6104,2025-05-04,P011,143,0,30,113,15
6105,2025-05-05,P011,113,0,29,84,6
6106,2025-05-06,P011,84,85,37,132,13
6107,2025-05-07,P011,132,0,40,92,1
6108,2025-05-08,P011,92,100,29,163,13
6109,2025-05-09,P011,163,0,34,129,15
6110,2025-05-10,P011,129,0,26,103,12
6111,2025-05-11,P011,103,0,32,71,1
6112,2025-05-12,P011,71,88,27,132,10
6113,2025-05-13,P011,132,0,46,86,1
6114,2025-05-14,P011,86,105,29,162,3
6115,2025-05-15,P011,162,0,32,130,13
6116,2025-05-16,P011,130,0,35,95,11
6117,2025-05-17,P011,95,0,32,63,1
6118,2025-05-18,P011,63,95,26,132,3
6119,2025-05-19,P011,132,0,35,97,9
6120,2025-05-20,P011,97,105,32,170,15
6121,2025-05-21,P011,170,0,32,138,12
6122,2025-05-22,P011,138,0,32,106,0
6123,2025-05-23,P011,106,0,29,77,11
6124,2025-05-24,P011,77,0,29,48,12
6125,2025-05-25,P011,48,121,34,135,0
6126,2025-05-26,P011,135,0,49,86,6
6127,2025-05-27,P011,86,0,37,49,6
6128,2025-05-28,P011,49,126,39,136,9
6129,2025-05-29,P011,136,0,29,107,4
6130,2025-05-30,P011,107,0,27,80,13
6131,2025-05-31,P011,80,79,30,129,15
6132,2025-06-01,P011,129,0,26,103,3
6133,2025-06-02,P011,103,0,40,63,4
6134,2025-06-03,P011,63,84,32,115,13
6135,2025-06-04,P011,115,0,30,85,12
6136,2025-06-05,P011,85,91,28,148,13
6137,2025-06-06,P011,148,0,36,112,13
6138,2025-06-07,P011,112,0,26,86,14
6139,2025-06-08,P011,86,108,28,166,1
6140,2025-06-09,P011,166,0,37,129,12
6141,2025-06-10,P011,129,0,31,98,1
6142,2025-06-11,P011,98,0,31,67,5
6143,2025-06-12,P011,67,101,33,135,5
6144,2025-06-13,P011,135,0,34,101,6
6145,2025-06-14,P011,101,0,31,70,13
6146,2025-06-15,P011,70,98,28,140,13
6147,2025-06-16,P011,140,0,33,107,2
6148,2025-06-17,P011,107,0,31,76,8
6149,2025-06-18,P011,76,97,26,147,13
6150,2025-06-19,P011,147,0,33,114,11
6151,2025-06-20,P011,114,0,39,75,15
6152,2025-06-21,P011,75,96,26,145,8
6153,2025-06-22,P011,145,0,26,119,0
6154,2025-06-23,P011,119,0,30,89,5
6155,2025-06-24,P011,89,77,36,130,4
6156,2025-06-25,P011,130,0,36,94,6
6157,2025-06-26,P011,94,107,31,170,8
6158,2025-06-27,P011,170,0,29,141,10
6159,2025-06-28,P011,141,0,29,112,14
6160,2025-06-29,P011,112,0,23,89,5
6161,2025-06-30,P011,89,86,45,130,2
6162,2025-07-01,P011,130,0,37,93,14
6163,2025-07-02,P011,93,104,27,170,5
6164,2025-07-03,P011,170,0,27,143,13
6165,2025-07-04,P011,143,0,39,104,3
6166,2025-07-05,P011,104,0,27,77,9
6167,2025-07-06,P011,77,110,33,154,2
6168,2025-07-07,P011,154,0,33,121,0
6169,2025-07-08,P011,121,0,33,88,10
6170,2025-07-09,P011,88,0,33,55,15
6171,2025-07-10,P011,55,74,29,100,7
6172,2025-07-11,P011,100,110,33,177,0
6173,2025-07-12,P011,177,0,45,132,15
6174,2025-07-13,P011,132,0,25,107,0
6175,2025-07-14,P011,107,0,35,72,7
6176,2025-07-15,P011,72,117,32,157,3
6177,2025-07-16,P011,157,0,32,125,11
6178,2025-07-17,P011,125,0,28,97,12
6179,2025-07-18,P011,97,100,40,157,0
6180,2025-07-19,P011,157,0,33,124,10
6181,2025-07-20,P011,124,0,32,92,6
6182,2025-07-21,P011,92,0,31,61,1
6183,2025-07-22,P011,61,91,26,126,2
6184,2025-07-23,P011,126,0,41,85,6
6185,2025-07-24,P011,85,94,33,146,1
6186,2025-07-25,P011,146,0,30,116,12
6187,2025-07-26,P011,116,0,30,86,12
6188,2025-07-27,P011,86,89,34,141,11
6189,2025-07-28,P011,141,0,32,109,13
6190,2025-07-29,P011,109,0,39,70,2
6191,2025-07-30,P011,70,123,37,156,6
6192,2025-07-31,P011,156,0,28,128,0
6193,2025-08-01,P011,128,0,37,91,14
6194,2025-08-02,P011,91,0,39,52,12
6195,2025-08-03,P011,52,114,23,143,0
6196,2025-08-04,P011,143,0,38,105,8
6197,2025-08-05,P011,105,0,32,73,1
6198,2025-08-06,P011,73,119,37,155,8
6199,2025-08-07,P011,155,0,39,116,3
6200,2025-08-08,P011,116,0,38,78,12
6201,2025-08-09,P011,78,95,33,140,3
6202,2025-08-10,P011,140,0,31,109,6
6203,2025-08-11,P011,109,95,49,155,6
6204,2025-08-12,P011,155,0,50,105,10
6205,2025-08-13,P011,105,0,34,71,9
6206,2025-08-14,P011,71,82,49,104,13
6207,2025-08-15,P011,104,121,39,186,0
6208,2025-08-16,P011,186,0,37,149,9
6209,2025-08-17,P011,149,0,35,114,0
6210,2025-08-18,P011,114,0,36,78,0
6211,2025-08-19,P011,78,111,43,146,15
6212,2025-08-20,P011,146,0,48,98,8
6213,2025-08-21,P011,98,0,39,59,15
6214,2025-08-22,P011,59,115,33,141,8
6215,2025-08-23,P011,141,0,31,110,1
6216,2025-08-24,P011,110,0,28,82,5
6217,2025-08-25,P011,82,107,38,151,7
6218,2025-08-26,P011,151,0,35,116,14
6219,2025-08-27,P011,116,0,38,78,2
6220,2025-08-28,P011,78,0,46,32,4
6221,2025-08-29,P011,32,114,46,114,7
6222,2025-08-30,P011,114,0,34,80,10
6223,2025-08-31,P011,80,118,36,162,8
6224,2025-09-01,P011,162,0,58,104,8
6225,2025-09-02,P011,104,104,44,164,0
6226,2025-09-03,P011,164,0,39,125,10
6227,2025-09-04,P011,125,0,32,93,14
6228,2025-09-05,P011,93,0,43,50,6
6229,2025-09-06,P011,50,77,40,87,10
6230,2025-09-07,P011,87,74,33,128,8
